Time,UserID,User full name,Affected user,Event context,Component,Event name,Description
"6/11/20, 23:56",68,anonfirstname66 anonlastname66,-,File: Computational Methods for the Analysis of Learning and Knowledge Building Communities,File,Course module viewed,The user with id '68' viewed the 'resource' activity with course module id '138'.
"6/11/20, 23:56",68,anonfirstname66 anonlastname66,-,File: Some basics about descriptives,File,Course module viewed,The user with id '68' viewed the 'resource' activity with course module id '137'.
"6/11/20, 23:30",68,anonfirstname66 anonlastname66,-,File: Data Descriptor: Open University Learning Analytics dataset (OULAD),File,Course module viewed,The user with id '68' viewed the 'resource' activity with course module id '115'.
"6/11/20, 23:30",68,anonfirstname66 anonlastname66,-,URL: Week 3: Data (part 1) --&gt; How do they look like?,URL,Course module viewed,The user with id '68' viewed the 'url' activity with course module id '114'.
"6/11/20, 23:26",68,anonfirstname66 anonlastname66,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '68' viewed the course with id '6'.
"6/11/20, 21:18",68,anonfirstname66 anonlastname66,-,File: Some basics about descriptives,File,Course module viewed,The user with id '68' viewed the 'resource' activity with course module id '137'.
"6/11/20, 21:18",68,anonfirstname66 anonlastname66,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '68' has viewed the submission status page for the assignment with course module id '136'.
"6/11/20, 21:18",68,anonfirstname66 anonlastname66,-,File: Better to be frustrated than bored!,File,Course module viewed,The user with id '68' viewed the 'resource' activity with course module id '139'.
"6/11/20, 21:16",68,anonfirstname66 anonlastname66,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '68' viewed the course with id '6'.
"6/11/20, 19:56",60,anonfirstname58 anonlastname58,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page viewed,The user with id '60' viewed the page with id '29' for the wiki with course module id '145'.
"6/11/20, 19:56",60,anonfirstname58 anonlastname58,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page viewed,The user with id '60' viewed the page with id '22' for the wiki with course module id '145'.
"6/11/20, 19:54",60,anonfirstname58 anonlastname58,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page viewed,The user with id '60' viewed the page with id '27' for the wiki with course module id '145'.
"6/11/20, 19:54",60,anonfirstname58 anonlastname58,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Course module viewed,The user with id '60' viewed the 'wiki' activity with course module id '145'.
"6/11/20, 19:53",60,anonfirstname58 anonlastname58,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '60' viewed the course with id '6'.
"6/11/20, 19:51",60,anonfirstname58 anonlastname58,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page viewed,The user with id '60' viewed the page with id '29' for the wiki with course module id '145'.
"6/11/20, 19:51",60,anonfirstname58 anonlastname58,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Course module viewed,The user with id '60' viewed the 'wiki' activity with course module id '145'.
"6/11/20, 19:37",65,anonfirstname63 anonlastname63,-,File: Slides of Webinar 2,File,Course module viewed,The user with id '65' viewed the 'resource' activity with course module id '141'.
"6/11/20, 19:36",65,anonfirstname63 anonlastname63,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '65' viewed the course with id '6'.
"6/11/20, 18:51",14,anonfirstname12 anonlastname12,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '14' has viewed the submission status page for the assignment with course module id '119'.
"6/11/20, 18:50",14,anonfirstname12 anonlastname12,-,Assignment: Assignment 1: Working with data,Assignment,All the submissions are being downloaded.,The user with id '14' has downloaded all the submissions for the assignment with course module id '119'.
"6/11/20, 18:49",14,anonfirstname12 anonlastname12,-,Assignment: Assignment 1: Working with data,Assignment,Grading table viewed,The user with id '14' viewed the grading table for the assignment with course module id '119'.
"6/11/20, 18:49",14,anonfirstname12 anonlastname12,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '14' has viewed the submission status page for the assignment with course module id '119'.
"6/11/20, 18:49",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,Assignment,Course module instance list viewed,The user with id '14' viewed the instance list for the module 'assign' in the course with id '6'.
"6/11/20, 18:49",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"6/11/20, 18:49",14,anonfirstname12 anonlastname12,-,Forum: Week 7: Bring Discussion Forward!,Forum,Course module viewed,The user with id '14' viewed the 'forum' activity with course module id '162'.
"6/11/20, 18:49",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"6/11/20, 18:48",14,anonfirstname12 anonlastname12,-,Quiz: Weekly Short Quiz,Quiz,Quiz report viewed,The user with id '14' viewed the report 'overview' for the quiz with course module id '160'.
"6/11/20, 18:48",14,anonfirstname12 anonlastname12,-,Quiz: Weekly Short Quiz,Quiz,Course module viewed,The user with id '14' viewed the 'quiz' activity with course module id '160'.
"6/11/20, 18:48",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"6/11/20, 16:31",63,anonfirstname61 anonlastname61,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '63' viewed the course with id '6'.
"6/11/20, 16:30",63,anonfirstname61 anonlastname61,anonfirstname61 anonlastname61,Quiz: Weekly Short Quiz,Quiz,Quiz attempt submitted,The user with id '63' has submitted the attempt with id '101' for the quiz with course module id '160'.
"6/11/20, 16:30",63,anonfirstname61 anonlastname61,anonfirstname61 anonlastname61,Quiz: Weekly Short Quiz,Quiz,Quiz attempt reviewed,The user with id '63' has had their attempt with id '101' reviewed by the user with id '63' for the quiz with course module id '160'.
"6/11/20, 16:30",63,anonfirstname61 anonlastname61,anonfirstname61 anonlastname61,Quiz: Weekly Short Quiz,Quiz,Quiz attempt summary viewed,The user with id '63' has viewed the summary for the attempt with id '101' belonging to the user with id '63' for the quiz with course module id '160'.
"6/11/20, 16:25",63,anonfirstname61 anonlastname61,anonfirstname61 anonlastname61,Quiz: Weekly Short Quiz,Quiz,Quiz attempt started,The user with id '63' has started the attempt with id '101' for the quiz with course module id '160'.
"6/11/20, 16:25",63,anonfirstname61 anonlastname61,anonfirstname61 anonlastname61,Quiz: Weekly Short Quiz,Quiz,Quiz attempt viewed,The user with id '63' has viewed the attempt with id '101' belonging to the user with id '63' for the quiz with course module id '160'.
"6/11/20, 16:25",63,anonfirstname61 anonlastname61,-,Quiz: Weekly Short Quiz,Quiz,Course module viewed,The user with id '63' viewed the 'quiz' activity with course module id '160'.
"6/11/20, 15:22",63,anonfirstname61 anonlastname61,-,URL: Notebook (Kaggle Kernels),URL,Course module viewed,The user with id '63' viewed the 'url' activity with course module id '159'.
"6/11/20, 15:21",63,anonfirstname61 anonlastname61,-,Page: Assignment of Research Articles,Page,Course module viewed,The user with id '63' viewed the 'page' activity with course module id '144'.
"6/11/20, 15:21",63,anonfirstname61 anonlastname61,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '63' viewed the course with id '6'.
"6/11/20, 15:21",63,anonfirstname61 anonlastname61,-,Forum: Announcements,Forum,Discussion viewed,The user with id '63' has viewed the discussion with id '24' in the forum with course module id '97'.
"6/11/20, 15:21",63,anonfirstname61 anonlastname61,-,Forum: Announcements,Forum,Course module viewed,The user with id '63' viewed the 'forum' activity with course module id '97'.
"6/11/20, 15:21",63,anonfirstname61 anonlastname61,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '63' viewed the course with id '6'.
"6/11/20, 15:20",63,anonfirstname61 anonlastname61,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page viewed,The user with id '63' viewed the page with id '12' for the wiki with course module id '145'.
"6/11/20, 15:20",63,anonfirstname61 anonlastname61,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Course module viewed,The user with id '63' viewed the 'wiki' activity with course module id '145'.
"6/11/20, 15:20",63,anonfirstname61 anonlastname61,anonfirstname61 anonlastname61,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page updated,The user with id '63' updated the page with id '12' for the wiki with course module id '145'.
"6/11/20, 15:20",63,anonfirstname61 anonlastname61,anonfirstname61 anonlastname61,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page locks deleted,The user with id '63' deleted locks for the page with id '12' for the wiki with course module id '145'.
"6/11/20, 15:20",63,anonfirstname61 anonlastname61,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Wiki page viewed,The user with id '63' viewed the page with id '12' for the wiki with course module id '145'.
"6/11/20, 15:18",65,anonfirstname63 anonlastname63,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '65' viewed the course with id '6'.
"6/11/20, 15:14",71,anonfirstname69 anonlastname69,-,URL: Notebook (Kaggle Kernels),URL,Course module viewed,The user with id '71' viewed the 'url' activity with course module id '159'.
"6/11/20, 15:14",71,anonfirstname69 anonlastname69,-,URL: Notebook (Kaggle Kernels),URL,Course module viewed,The user with id '71' viewed the 'url' activity with course module id '159'.
"6/11/20, 15:14",71,anonfirstname69 anonlastname69,-,URL: Notebook (Kaggle Kernels),URL,Course module viewed,The user with id '71' viewed the 'url' activity with course module id '159'.
"6/11/20, 15:13",71,anonfirstname69 anonlastname69,-,File: Notebook: The Gradebook download,File,Course module viewed,The user with id '71' viewed the 'resource' activity with course module id '161'.
"6/11/20, 15:13",71,anonfirstname69 anonlastname69,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '71' viewed the course with id '6'.
"6/11/20, 15:05",14,anonfirstname12 anonlastname12,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '14' viewed the course with id '6'.
"6/11/20, 15:01",62,anonfirstname60 anonlastname60,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '62' viewed the course with id '6'.
"6/11/20, 14:54",71,anonfirstname69 anonlastname69,-,Course: Introduction to Learning Analytics 2020/2021,System,Course viewed,The user with id '71' viewed the course with id '6'.
"6/11/20, 14:53",71,anonfirstname69 anonlastname69,-,Forum: Week 7: Bring Discussion Forward!,Forum,Course module viewed,The user with id '71' viewed the 'forum' activity with course module id '162'.
